image_path,class_name,sha256,original_split,leaf_mapping
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/acb8c617-8f07-44b5-95bc-74c11726ace7___JR_Sept.L.S 2660.JPG,Tomato___Septoria_leaf_spot,444f371db38481fbfb0ab4d01f88aa46e76d20ceab14013a3d23389b4ed8f36b,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/cbb28fe8-58fe-49e4-ad76-efc3826e0049___Keller.St_CG 1791.JPG,Tomato___Septoria_leaf_spot,a6497ef9af49c0e402f43780402cc0b4011f46324c578b66c843541569d023aa,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/076b6071-1ce2-4ed1-9dcf-077dcd7640e4___JR_Sept.L.S 2468.JPG,Tomato___Septoria_leaf_spot,7e69dbabe8cadc16cd5569c74031fce1a53779df8bf4b695b705c0ba15f52c95,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/55e8b4dd-0a94-4be5-895c-40e280bf7408___Keller.St_CG 1817.JPG,Tomato___Septoria_leaf_spot,c30435232246ff7dccd6314ce247df1555c90da475a6bad3042aab940141dab9,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/b642f549-f9f4-4ac4-b8a6-9b060f88b484___JR_Sept.L.S 2597.JPG,Tomato___Septoria_leaf_spot,8e422692b24d2d7d431389ca4d46e16d67a945a127f64266e3d21209144f2af0,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/5357b085-dcfe-4a9f-8e69-98b2481c8f7e___JR_Sept.L.S 8471.JPG,Tomato___Septoria_leaf_spot,f1697f415a9f92030bf761742b84d1a28d1a3cb8c42d8d4d19cbd75e02362502,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/54d0e5af-467b-463a-b1b9-c90e70aef8a6___Keller.St_CG 1827.JPG,Tomato___Septoria_leaf_spot,9768627a7b9bc61711409d04ed1e56de77c0db05fa90c3fba4202116e17a6014,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/728282b2-23d3-4afc-8c95-94bd2fd296e1___JR_Sept.L.S 2583.JPG,Tomato___Septoria_leaf_spot,742a7e9737f1070bd4e7c06f77c3425d194cf8e4f756587f271b516900b3be90,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/2cbfb4e3-8327-470f-91b1-4b7c3823b1f1___Keller.St_CG 1909.JPG,Tomato___Septoria_leaf_spot,98f7dc3500a03086a71af4580823060fc2c9aac76e1c6de179618d7ef12145a0,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/d0c0535c-8273-4a9a-9fea-8ab8402e3f92___Keller.St_CG 1878.JPG,Tomato___Septoria_leaf_spot,8c072ebede7d8f92a6ddb93e0c9cc748983c5ec785c874f4638da3711bc5e828,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/2987271e-1fdf-4e7c-9c88-bbb4a50b98d3___JR_Sept.L.S 2525.JPG,Tomato___Septoria_leaf_spot,08ee95ff7f1672c905df43bb36797db09ac391d5116a0a1acad1d45b57e637a2,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/9784efc5-3e57-4d12-9912-9a06cb6d56fb___Keller.St_CG 1863.JPG,Tomato___Septoria_leaf_spot,5df30fcdfcc8b12e48df0db88feee1728bcd3bd4295337cfe2b701dd445425cf,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/9ad5aed4-e5f2-45f9-bbe4-cbbce80e344c___Keller.St_CG 1925.JPG,Tomato___Septoria_leaf_spot,cef0bdf169272b5dfff012f5bcc7823c7c5f4e121bc126b8b473d4136cce83f5,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/4542fa9a-b83f-47d0-b1ae-f85cd84816da___Keller.St_CG 1911.JPG,Tomato___Septoria_leaf_spot,c9e199102eb4c9c209d2d93672c903288e682fbdd5382a5dabaca57bd005897c,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/e2d8cf5f-2ddf-4b2a-acca-15e0d7d10ac8___Keller.St_CG 2019.JPG,Tomato___Septoria_leaf_spot,40af84edb0a99155314e6b8737854ba0f2ba5ecaa166bf5ba8de8df988f46ded,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/e5f6243e-0355-4cf2-b5aa-038ec1602a9f___JR_Sept.L.S 2505.JPG,Tomato___Septoria_leaf_spot,6444bfa1723c67ed8be01b447f2faca8ebb2f4ba0216f6f6a0aee66ceb2756b3,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/4d0c8277-60cc-4c70-862c-6abc58e6de4c___Keller.St_CG 1854.JPG,Tomato___Septoria_leaf_spot,f3f4439a29f9acbc46991b1fc566d2706956d04768380f6c94f2166e993b0aa2,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/92fbce1f-9e6e-4eaa-9161-4ed4f7a511dd___JR_Sept.L.S 2609.JPG,Tomato___Septoria_leaf_spot,969f3f4012e74ed01e4893253eb94a4e05273d30c9083a19f72dcb6b5a831645,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/3812fd82-b846-4257-92b6-ee73eb90edc1___Keller.St_CG 2013.JPG,Tomato___Septoria_leaf_spot,96eb7d3ab7fff900c65ec7734c84b5a358b64b8b6510f3405f10d1b88f9a126a,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/2365ce1e-195c-4cf9-a38d-927f0faa489a___JR_Sept.L.S 2725.JPG,Tomato___Septoria_leaf_spot,803f529809e08f10c5b4f8deb23a9eacbab8825e182fa223a2b9cfbf58db7810,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/2a803f39-ff07-4e5d-aabc-4941aaa81472___JR_Sept.L.S 2458.JPG,Tomato___Septoria_leaf_spot,083b9eb5be6b8bf8dd4c962debf132b4f06407e509a6c2fea155887d63fee89d,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/2e69e7bc-a60d-43b4-84f9-637c90eb71bb___JR_Sept.L.S 8538.JPG,Tomato___Septoria_leaf_spot,fec7b3ccfc74536af2b77e52021ded5a56cc99a9771e56b6167263bf8673064b,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/5521170e-a89f-4bb5-aa54-224a9d278d36___Keller.St_CG 1913.JPG,Tomato___Septoria_leaf_spot,2107f39e6f9d1114e825e8878ed04a207e80fde57a823dbe3a34dec777e1c100,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/75256fc4-c3de-44a1-986d-176daec56c4d___Keller.St_CG 1940.JPG,Tomato___Septoria_leaf_spot,dbb439d29336ef880412a3292bdceda9fd95c043db636121226dc2e5ce56297d,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/5d6bdcbf-b75a-4562-917f-4d902fa3b6b0___JR_Sept.L.S 2620.JPG,Tomato___Septoria_leaf_spot,a950af85b4b2779c7de8cd60848b7fd2b5feff3506ac4c30a5c7e5390dc11004,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/eee78aec-6d9c-4506-a68c-5c4eef586c89___JR_Sept.L.S 2461.JPG,Tomato___Septoria_leaf_spot,13e294405c169557e3635011d84b58e7deeea6d88314b9e49d8f422362a2dc74,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/318530ca-975c-482f-b3cf-bdf6435f09d1___JR_Sept.L.S 8510.JPG,Tomato___Septoria_leaf_spot,9abdf300dba72c1af5e8d9020ca600583049796c23be5a5587cc49f0151563e3,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/60d8fd31-85d1-4fe8-a4fa-29d306150287___JR_Sept.L.S 8433.JPG,Tomato___Septoria_leaf_spot,7a6788a151325061a4ea43f9ad05cae17299e32cee43c8c50b65db9a7618df89,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/d32e7797-bc8e-4042-a170-bb2d2a415d75___JR_Sept.L.S 8399.JPG,Tomato___Septoria_leaf_spot,d0591dc7e2832f1fe18021e14419f63121b269e1f11daf9828520b5eab04616d,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/1eb51af9-a622-4f97-a47b-b7474771d414___JR_Sept.L.S 2455.JPG,Tomato___Septoria_leaf_spot,89e69e3c428ab1996eb5b5a634e0412892aae9e3dd90b8f1d83bee65dfdd04ee,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/60e32ab3-a35e-4de9-b23b-ab88a6cbe021___JR_Sept.L.S 8542.JPG,Tomato___Septoria_leaf_spot,368eb26d13a17c7d03280faf9bdff357c9a072fb8841cedf31eef822ae6eff89,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/a6838e7b-b9f5-4d7e-ad16-63b27baa0ca2___JR_Sept.L.S 2477.JPG,Tomato___Septoria_leaf_spot,091e5f4225df215a69e97376e4efbe00a57639aa7ebf0d336ef9f93c8c05663b,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/6aad1489-2ff3-4b26-a037-45e56f572ad7___JR_Sept.L.S 2690.JPG,Tomato___Septoria_leaf_spot,f0318d11c3a598eee2bfa479a925ddaafa77f8d68a6f147bef06cf1b0fd176f6,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/5b1c13ef-e560-4479-869c-8d52ac4cf559___JR_Sept.L.S 2517.JPG,Tomato___Septoria_leaf_spot,f2edb49b4763e07d1e3b84c3284bc24da8d6500a43e776451926f491dcc9822f,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/ba4294aa-6468-4014-8a3c-7988bb111749___Keller.St_CG 1789.JPG,Tomato___Septoria_leaf_spot,454007bb5ebec9d0c357aadafe5ffb864e8f16665f787e3d192b81fc96e21596,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/3ba26d58-4f12-49ac-b818-e32b953a81ee___JR_Sept.L.S 2655.JPG,Tomato___Septoria_leaf_spot,2a5c02dfde725620ecae029fc7dcc4a3f6a562f9caf99ebd23d22da6da58fe55,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/9cf779b5-82ff-4c60-a8ae-d7d2ce2580d9___Keller.St_CG 2027.JPG,Tomato___Septoria_leaf_spot,274f5b72ecfe2776d1ad9b048762b1756da71560ac7cc23be8a2e1a4304434b3,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/27cce771-b14a-4c4c-a910-4751fb2eb9d1___JR_Sept.L.S 8352.JPG,Tomato___Septoria_leaf_spot,af77dbcd296b66c7040b16cbbaca09d8a0ebb09c4829cdf11002069e7a16470e,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/fbd92c9a-47de-431a-b3cb-fb25193b1e09___Keller.St_CG 2045.JPG,Tomato___Septoria_leaf_spot,ebf85a1d834f376a710b7a15a74013c1454349a014c2b2395dd01dc6743ee754,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/9fdb4b69-dea8-4eec-b958-ff33569e5801___JR_Sept.L.S 2592.JPG,Tomato___Septoria_leaf_spot,3b7f379c0e8377b545a3e99621832b80599e9487a84f681676e7fd7db1beeb08,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/e6846762-b103-4573-9b76-33b2c0804e08___JR_Sept.L.S 8492.JPG,Tomato___Septoria_leaf_spot,fa51658dcd0648cc66637a8fad03e00f2977fa9938028276e630f130b773d1f1,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/ee279b2b-6a3c-4517-b056-8b586785cb05___JR_Sept.L.S 2668.JPG,Tomato___Septoria_leaf_spot,353574e5911f7172c7d7488f7c68b84c54e74994dc38377e747788889c892cdd,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/a3938779-9d9f-4e45-a397-7b5abd13f6ba___JR_Sept.L.S 2700.JPG,Tomato___Septoria_leaf_spot,d422c86ce7b4bccf529d470da9453e2555655a69b742f9e1a6977bb0d946f04f,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/b57b5e78-5d2c-4e9d-9e53-f9becb02e6a7___Keller.St_CG 1842.JPG,Tomato___Septoria_leaf_spot,9ddda229e14341715b51ee39ad21d7b83cd1068e3b683c6f5baf3257ee356637,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/e9fa8424-f050-4541-ab57-7d5853f3716c___JR_Sept.L.S 2545.JPG,Tomato___Septoria_leaf_spot,0e6f5a405af060ac649ed44bb9000dc51351dc239e3ee256748b0466323bf226,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/13cc7d11-275b-44c2-977f-cef792d827ed___Keller.St_CG 2000.JPG,Tomato___Septoria_leaf_spot,6436fe7f7fd0b8bbc4fb864308b271c0e684d6b11be521bf413b357934980a7f,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/24d02979-1bba-4ecf-965f-756e41d6bb90___JR_Sept.L.S 8347.JPG,Tomato___Septoria_leaf_spot,3403a550e125b3a51b24fdc9e3d0a14e7f372d9bd0bfed9b37e691aaf5077d0a,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/963549d4-2e44-4b10-8e73-9d955a80949c___Keller.St_CG 1946.JPG,Tomato___Septoria_leaf_spot,99f929a67ff2c24109aa1eb55ce15e1f72c272bf769b8f6d75e0a3beba932835,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/4f59ff40-d287-4620-b9b2-d62bf49ae0bf___JR_Sept.L.S 8367.JPG,Tomato___Septoria_leaf_spot,904dabcf3471dcb457eb049149410c3adc60350abb4beb2ffa46856d5191c640,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/bfea5a30-8ece-4c04-b437-ca17fe9fab95___JR_Sept.L.S 2481.JPG,Tomato___Septoria_leaf_spot,623a367bc940a4f3f8b2a9df645665ca00587125ddfd465c372d62b715a96689,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/be419ce9-4bc5-42fb-87c3-ebabb27321af___JR_Sept.L.S 2638.JPG,Tomato___Septoria_leaf_spot,4c3be1f6e7dcea7c13a17e7afa72ea0441df21349c43ba379c5632a5a25307bb,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/82de2fc1-0ff9-4711-a89d-35db440d2078___JR_Sept.L.S 8564.JPG,Tomato___Septoria_leaf_spot,b031afffd7c54927c5cdc98a0304cade1285f9b356d6162759fed5fff52b111a,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/4b0ff251-1da4-4f9c-bf92-46441043c6cf___Keller.St_CG 1951.JPG,Tomato___Septoria_leaf_spot,046ee0f82c26de2b98f9392c534a5aa8485dc81d71e85a05fa12caad4e747830,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/bcc93571-9b93-4943-9cee-dddc79bd4d92___Keller.St_CG 1844.JPG,Tomato___Septoria_leaf_spot,152511523e2f00812b48020f01c1a4e5d900eb9ab0b3fa07a32174fde989dbed,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/7c464f54-8a3e-45ad-a900-d7164e44cc0d___JR_Sept.L.S 8534.JPG,Tomato___Septoria_leaf_spot,aef6bc8f41ad77d637c3398fd94fd949746834f5160f306079a6804aac87c5ce,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/717d2ca2-2e4f-45f0-9585-847074e94d3a___Keller.St_CG 1871.JPG,Tomato___Septoria_leaf_spot,714be60d4eeeb4181c4d4665b578c7e8352a7e96fa871dd1ddd495e60b6b0961,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/48639343-37ad-43b5-bd50-64db51b08212___JR_Sept.L.S 2665.JPG,Tomato___Septoria_leaf_spot,fe283afc9e819639e98fc8b86fed7c7b4b0097a08ca6eae2f59bf5dfbd9c683e,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/8844989d-d8df-4271-8794-3e0ac27c7aca___JR_Sept.L.S 8348.JPG,Tomato___Septoria_leaf_spot,54b885390f229b40f3266697ce71618caa5d0a19f35f96bdce28246e5d25a886,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/0b4886e5-a065-44c1-aa19-bd166922d3de___JR_Sept.L.S 8498.JPG,Tomato___Septoria_leaf_spot,228a56a91eea0937bd0267e370de649865cbc06e1e8603633edff43dd9c3ee30,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/9987bda9-1077-43e4-989d-31c435ede10a___Keller.St_CG 1987.JPG,Tomato___Septoria_leaf_spot,1af3277212fac6483200fcb43ad37a708662c560dbb6a4193b5ec290df5eeaab,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/04eb9fee-df68-4917-a639-d68e12c08bbc___JR_Sept.L.S 8475.JPG,Tomato___Septoria_leaf_spot,87e166daa6bbadab71bd53ab812e37162e260edb3b2c0c2531803f0c8e1a74c5,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/e647e27f-937d-433f-99c6-54efe51817e1___Keller.St_CG 2014.JPG,Tomato___Septoria_leaf_spot,3b99d5ac0f14ed3f08af7bbd2230618f3c4b9602b4e923c3ba1ca64bc7bbb9f9,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/e9d6c8b2-2174-4f01-ad8a-ef6a8ed1cfb7___Keller.St_CG 1993.JPG,Tomato___Septoria_leaf_spot,3f6487171a5c3d84eb5304a44ddc70af73c94bf266a5d05180500bf2e196fe8d,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/8d9de432-48bb-4a21-9288-6ea97064edb8___Keller.St_CG 1917.JPG,Tomato___Septoria_leaf_spot,b90015941459b5e85263c7bee26933fd7bf2fe6fa357749ba307ea95bccc0a46,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/a1769cf0-7a8b-480e-865e-608b5e14534f___Keller.St_CG 1893.JPG,Tomato___Septoria_leaf_spot,a589d2636b0578f87a9f0d3324ed085aa76e4cffb36fddc52f367cf23e68ac24,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/af4c2153-c15e-4310-b8b8-8aec82606bb7___JR_Sept.L.S 2581.JPG,Tomato___Septoria_leaf_spot,d6cbec8eb9e8f6c03377010cf3ca54e634524312e97caf82795cc498efaed68c,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/b520d4fe-79ec-47a3-814c-bc1c5b74efb3___Keller.St_CG 1922.JPG,Tomato___Septoria_leaf_spot,978aa1e4606559fb0ed59c72c938debbe001dbeeaad6eaf55e042bcb3c687665,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/49c6df4f-6528-479b-af7d-613aed9a0026___Keller.St_CG 1890.JPG,Tomato___Septoria_leaf_spot,f163ac1076e378c49c7338053ac0ad6c5165bbbbbd0e38fccc1cf4990ed9125b,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/2e147de4-c279-492b-93ef-affbe2e3e6ea___Keller.St_CG 1770.JPG,Tomato___Septoria_leaf_spot,856e119a05b801abf4260719820b22a96be0e81857233a9e8c06d7c425f34277,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/0501db9a-3dfd-492b-974a-e1dd30991ad5___Keller.St_CG 1918.JPG,Tomato___Septoria_leaf_spot,f1226fe6ba6a97cb63b9ed2f6bf5d3f31e4a36effa8cd9bd8636f038760ff4c9,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/06225525-413e-411b-a503-85e8dc6050a8___JR_Sept.L.S 8351.JPG,Tomato___Septoria_leaf_spot,3fec83c357b4843967c6c977d84044ddd57516f66a3098806abe581b04ffb699,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/c503232e-912b-435b-a590-85cded918960___Keller.St_CG 2038.JPG,Tomato___Septoria_leaf_spot,b79db35466720b3811a6f8c9c1af751c91b6d1ff9467309415f8a867bb79f0d9,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/36bb4cfa-4245-4578-bdb3-bce9170d833e___JR_Sept.L.S 8387.JPG,Tomato___Septoria_leaf_spot,8b89ccc6282a7feb6f6477523b3a16f8d9af86e76e96abda9643ffa98177119f,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/720e357b-bde1-421f-99b2-27a22068baef___Keller.St_CG 1982.JPG,Tomato___Septoria_leaf_spot,29dcbf88c5b94b07b00d607a69aa8df3e35d9796d874bb977bfd130e93a23bc2,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/7d5b8ab6-0280-4b43-9748-21d803810857___JR_Sept.L.S 2560.JPG,Tomato___Septoria_leaf_spot,b7e21a2a35ef01e9797bb23cdebe3761ee4e344c6c3e4043db485ef0a9e7dfe9,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/7df39eb0-7372-4386-a09f-d04e446296da___Keller.St_CG 1783.JPG,Tomato___Septoria_leaf_spot,9f7550a1e602e8ce50b953f3d74def6ec4fb9089767fa88e8cb89242298e2f23,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/544fbdc4-17a2-45c8-847d-fd31731a9d25___Keller.St_CG 1848.JPG,Tomato___Septoria_leaf_spot,69c2d2d45bbefb7082d79af75d58e0458891fb9349db2dc77aaed9747b9d8c9e,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/1e427d73-cd81-4476-9427-4854a10ea894___JR_Sept.L.S 2689.JPG,Tomato___Septoria_leaf_spot,f0344c5c28e46d485442c99926dcb978226bc48d5aa72fa47f496c0505b728cf,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/41dadfd3-6e73-4057-b909-5512dfe64631___JR_Sept.L.S 8544.JPG,Tomato___Septoria_leaf_spot,9ac42a5a1d8d0bd70f733dcbaa081e7d3a500712b3fb02658ea58114123ffb66,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/066b2772-c513-403b-9550-26def3b79ec3___JR_Sept.L.S 2497.JPG,Tomato___Septoria_leaf_spot,c252b91fde135685bfe9ca3f0a3563a8a8a409425cf27133a52eea626ca3b96a,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/5a43b236-f091-4e4b-8b17-b7fe3a6515d3___JR_Sept.L.S 8390.JPG,Tomato___Septoria_leaf_spot,fb1228d9e5f3f9e62a30ec9d14889efba242ee34d0576a80637ce6f16f7059c6,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/333d8c10-b9ba-4942-9589-a8d7f6845983___Keller.St_CG 1809.JPG,Tomato___Septoria_leaf_spot,42d1d18aba3bc0b2c9a5ce9e668395a9d032e115019d11937323b3564f30594c,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/bbf947e8-c9ae-48b6-afae-3c19814bfb4e___JR_Sept.L.S 2526.JPG,Tomato___Septoria_leaf_spot,f67590b84a180cbbf119278ee8f80df44e5cbe7f794e68245959e3d4a9956ea3,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/b0dd53e4-a322-48ca-8e7f-d00d599d40d0___Keller.St_CG 1962.JPG,Tomato___Septoria_leaf_spot,ba62d3ae2f9ac4bb991f2b126fae4d749ff1f2b3ce2fdace56d3e06d38d253e9,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/babbf1f0-1b1c-4618-b739-c948ecf979c5___Keller.St_CG 1767.JPG,Tomato___Septoria_leaf_spot,bbbb3bc95ca0214cd500aa4e9c3739503444bf5498e0972f6787bc7aba6bdfbd,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/d67b224c-b089-430d-b185-dfae7b7a5a9e___Keller.St_CG 1950.JPG,Tomato___Septoria_leaf_spot,11167d388e72f129d7d13794cb78d34ee065fef72d4c1c2a80fd07dfa861e0aa,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/169fe6b6-952f-45d3-a313-b3df3a357f5c___JR_Sept.L.S 2490.JPG,Tomato___Septoria_leaf_spot,8882a56fbb140e837acaa9c124b1383191b8ab331d42c320e228a02bf6fab39f,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/9ba317fe-1487-4501-91c3-c84f86ae6832___Keller.St_CG 1798.JPG,Tomato___Septoria_leaf_spot,11fd174cf53ab6cf492dc82a5e629abbd07bb57307ac40520ebb783729b79a6c,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/22709956-4b66-48a8-a03b-e82f095153ba___JR_Sept.L.S 2491.JPG,Tomato___Septoria_leaf_spot,b541db3e64b6da7accd79ecfe1be10debe1578cf12509874cdf81e1ab89577cf,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/85908ad9-57a4-402e-b9c3-3907b452d26b___JR_Sept.L.S 8566.JPG,Tomato___Septoria_leaf_spot,10e75ce196ea732935234a783865ac2be127ad29459faee251fdc86fc277840e,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/e398668b-1722-455b-ab4e-a2be1203c7d6___Keller.St_CG 2001.JPG,Tomato___Septoria_leaf_spot,68ea4eaf192476e7c7a87b1d4e74f4aef331cc94cb682c1ac1a02f24ac028c17,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Septoria_leaf_spot/db0bfb90-238c-4623-a88d-895868adb0ba___Keller.St_CG 1887.JPG,Tomato___Septoria_leaf_spot,bd465f104e0826e0091b8dd23c3e6e0dbf23284d67e53d59dfab63c2faca2bc5,train,UNKNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Tomato_Yellow_Leaf_Curl_Virus/0d613c80-738a-42da-834f-7db6203018ff___UF.GRC_YLCV_Lab 02393.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,64c8c7458072b5755e26e1c92714957f5f80f9f6a37eb14fd2f3d4b83bf15932,train,UNKNOWN
